1	1	1	1	0.03		300	0	0	-5e-05	1.67697e-05	1.67697e-05	0	0	0	-0.636483	-5.24928e-17	-2.98464e-17	0	0	0	1.59121e-05	-4.91662	0	4.91663		300	0.117647	0	0	0	0	0	0	0.117647	0	-0.426642	-237.002	0	213.464	213.464	-2.13163e-14	12.4428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	2	0.06		300	0	0	-0.0001	3.35395e-05	3.35395e-05	0	0	0	-1.27297	-1.04986e-16	-5.96928e-17	0	0	0	6.36483e-05	-4.91657	0	4.91663		300	0.117647	0	0	0	0	0	0	0.117647	0	-0.426642	-237.002	0	213.464	213.464	-2.13163e-14	12.4428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	3	0.09		300	0	0	-0.00015	5.03092e-05	5.03092e-05	0	0	0	-1.90945	-2.63352e-16	-2.46382e-16	0	0	0	0.000143209	-4.91649	0	4.91663		300	0.117647	0	0	0	0	0	0	0.117647	0	-0.426642	-237.002	0	213.464	213.464	-2.13163e-14	12.4428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	4	0.12		300	0	0	-0.0002	6.70789e-05	6.70789e-05	0	0	0	-2.54593	-2.09971e-16	-1.19386e-16	0	0	0	0.000254593	-4.91638	0	4.91663		300	0.117647	0	0	0	0	0	0	0.117647	0	-0.426642	-237.002	0	213.464	213.464	-2.13163e-14	12.4428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	5	0.15		300	0	0	-0.00025	8.38487e-05	8.38487e-05	0	0	0	-3.18241	-3.78635e-16	-3.25456e-16	0	0	0	0.000397802	-4.91623	0	4.91663		300	0.117647	0	0	0	0	0	0	0.117647	0	-0.426642	-237.002	0	213.464	213.464	-2.13163e-14	12.4428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	6	0.18		300	0	0	-0.0003	0.000100618	0.000100618	0	0	0	-3.8189	-9.91388e-16	-9.75615e-16	0	0	0	0.000572834	-4.91606	0	4.91663		300	0.117647	0	0	0	0	0	0	0.117647	0	-0.426642	-237.002	0	213.464	213.464	-2.13163e-14	12.4428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	7	0.21		300	0	0	-0.00035	0.000117388	0.000117388	0	0	0	-4.45538	-1.04903e-15	-9.59641e-16	0	0	0	0.000779691	-4.91585	0	4.91663		300	0.117647	0	0	0	0	0	0	0.117647	0	-0.426642	-237.002	0	213.464	213.464	-2.13163e-14	12.4428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	8	0.24		300	0	0	-0.0004	0.000134158	0.000134158	0	0	0	-5.09186	-1.30812e-15	-1.12695e-15	0	0	0	0.00101837	-4.91561	0	4.91663		300	0.117647	0	0	0	0	0	0	0.117647	0	-0.426642	-237.002	0	213.464	213.464	-2.13163e-14	12.4428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	9	0.27		300	0	0	-0.00045	0.000150928	0.000150928	0	0	0	-5.72834	-1.47678e-15	-1.55506e-15	0	0	0	0.00128888	-4.91534	0	4.91663		300	0.117647	0	0	0	0	0	0	0.117647	0	-0.426642	-237.002	0	213.464	213.464	-2.13163e-14	12.4428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	10	0.3		300	0	0	-0.0005	0.000167697	0.000167697	0	0	0	-6.36483	-1.64545e-15	-1.53909e-15	0	0	0	0.00159121	-4.91504	0	4.91663		300	0.117647	0	0	0	0	0	0	0.117647	0	-0.426642	-237.002	0	213.464	213.464	-2.13163e-14	12.4428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
